samples,times,losses,model
52100,304,0.9477999806404114,MabThompsonSampling
52200,305,0.9490000009536743,MabThompsonSampling
52300,305,0.9496999979019165,MabThompsonSampling
52400,306,0.9495999813079834,MabThompsonSampling
52500,307,0.9495999813079834,MabThompsonSampling
52600,307,0.9501000046730042,MabThompsonSampling
52700,308,0.9498999714851379,MabThompsonSampling
52800,308,0.949999988079071,MabThompsonSampling
52900,309,0.9506000280380249,MabThompsonSampling
53000,310,0.9501000046730042,MabThompsonSampling
53100,310,0.949400007724762,MabThompsonSampling
53200,311,0.949400007724762,MabThompsonSampling
53300,311,0.9484000205993652,MabThompsonSampling
53400,312,0.9491999745368958,MabThompsonSampling
53500,312,0.9501000046730042,MabThompsonSampling
53600,313,0.9502999782562256,MabThompsonSampling
53700,314,0.9503999948501587,MabThompsonSampling
53800,314,0.9496999979019165,MabThompsonSampling
53900,315,0.9495999813079834,MabThompsonSampling
54000,315,0.9502000212669373,MabThompsonSampling
54100,316,0.9506999850273132,MabThompsonSampling
54200,316,0.9506999850273132,MabThompsonSampling
54300,317,0.9508000016212463,MabThompsonSampling
54400,318,0.9509000182151794,MabThompsonSampling
54500,318,0.9514999985694885,MabThompsonSampling
54600,319,0.9517999887466431,MabThompsonSampling
54700,319,0.9514999985694885,MabThompsonSampling
54800,320,0.9509999752044678,MabThompsonSampling
54900,320,0.9506000280380249,MabThompsonSampling
55000,321,0.9514999985694885,MabThompsonSampling
55100,322,0.95169997215271,MabThompsonSampling
55200,322,0.95169997215271,MabThompsonSampling
55300,323,0.9513999819755554,MabThompsonSampling
55400,323,0.9505000114440918,MabThompsonSampling
55500,324,0.9502000212669373,MabThompsonSampling
55600,325,0.9506999850273132,MabThompsonSampling
55700,325,0.949999988079071,MabThompsonSampling
55800,326,0.9498999714851379,MabThompsonSampling
55900,326,0.9496999979019165,MabThompsonSampling
56000,327,0.9488000273704529,MabThompsonSampling
56100,327,0.9495000243186951,MabThompsonSampling
56200,328,0.951200008392334,MabThompsonSampling
56300,329,0.9509000182151794,MabThompsonSampling
56400,329,0.9498999714851379,MabThompsonSampling
56500,330,0.949400007724762,MabThompsonSampling
56600,330,0.9478999972343445,MabThompsonSampling
56700,331,0.9477999806404114,MabThompsonSampling
56800,332,0.9484999775886536,MabThompsonSampling
56900,332,0.9487000107765198,MabThompsonSampling
57000,333,0.9491999745368958,MabThompsonSampling
57100,333,0.9484999775886536,MabThompsonSampling
57200,334,0.949400007724762,MabThompsonSampling
57300,335,0.9503999948501587,MabThompsonSampling
57400,335,0.9505000114440918,MabThompsonSampling
57500,336,0.9509000182151794,MabThompsonSampling
57600,337,0.9508000016212463,MabThompsonSampling
57700,337,0.9516000151634216,MabThompsonSampling
57800,338,0.95169997215271,MabThompsonSampling
57900,338,0.9517999887466431,MabThompsonSampling
58000,339,0.9517999887466431,MabThompsonSampling
58100,339,0.951200008392334,MabThompsonSampling
58200,340,0.951200008392334,MabThompsonSampling
58300,341,0.9506999850273132,MabThompsonSampling
58400,341,0.9509999752044678,MabThompsonSampling
